,Id2,Id,name,totalPop,under5yr,under18yr,over65yr
1912,37045,0500000US37045,"Cleveland County, North Carolina",97645,5460,21496,18184
1913,37047,0500000US37047,"Columbus County, North Carolina",55655,2901,11645,11191
1914,37049,0500000US37049,"Craven County, North Carolina",102912,6440,22231,19600
1915,37051,0500000US37051,"Cumberland County, North Carolina",332330,25155,82119,39617
1916,37053,0500000US37053,"Currituck County, North Carolina",27072,1545,6058,4398
1917,37055,0500000US37055,"Dare County, North Carolina",36501,1647,6899,7819
1918,37057,0500000US37057,"Davidson County, North Carolina",166614,9297,36559,30377
1919,37059,0500000US37059,"Davie County, North Carolina",42733,2086,8979,9044
1920,37061,0500000US37061,"Duplin County, North Carolina",58856,3604,13962,11006
1921,37063,0500000US37063,"Durham County, North Carolina",316739,20417,65824,41470
1922,37065,0500000US37065,"Edgecombe County, North Carolina",52005,2922,11711,10253
1923,37067,0500000US37067,"Forsyth County, North Carolina",379099,22538,86957,60617
1924,37069,0500000US37069,"Franklin County, North Carolina",67560,3768,14796,11352
1925,37071,0500000US37071,"Gaston County, North Carolina",222846,13216,50208,35787
1926,37073,0500000US37073,"Gates County, North Carolina",11573,535,2347,2340
1927,37075,0500000US37075,"Graham County, North Carolina",8484,408,1694,2019
1928,37077,0500000US37077,"Granville County, North Carolina",60115,3031,12272,10293
1929,37079,0500000US37079,"Greene County, North Carolina",21012,1014,4209,3481
1930,37081,0500000US37081,"Guilford County, North Carolina",533670,31411,118897,80949
1931,37083,0500000US37083,"Halifax County, North Carolina",50574,2772,10830,10479
1932,37085,0500000US37085,"Harnett County, North Carolina",134214,9938,34902,16723
1933,37087,0500000US37087,"Haywood County, North Carolina",61971,2998,11308,15248
1934,37089,0500000US37089,"Henderson County, North Carolina",116748,5623,22070,30074
1935,37091,0500000US37091,"Hertford County, North Carolina",23659,1084,4467,4679
1936,37093,0500000US37093,"Hoke County, North Carolina",54764,4600,14936,5508
1937,37095,0500000US37095,"Hyde County, North Carolina",5230,206,878,1081
1938,37097,0500000US37097,"Iredell County, North Carolina",178435,9937,41060,28303
1939,37099,0500000US37099,"Jackson County, North Carolina",43327,1927,7195,8527
1940,37101,0500000US37101,"Johnston County, North Carolina",202675,12907,51654,26989
1941,37103,0500000US37103,"Jones County, North Carolina",9637,469,1785,2178
1942,37105,0500000US37105,"Lee County, North Carolina",61452,3940,14733,10118
1943,37107,0500000US37107,"Lenoir County, North Carolina",55976,3209,12606,11088
1944,37109,0500000US37109,"Lincoln County, North Carolina",83770,4326,17649,14802
1945,37111,0500000US37111,"McDowell County, North Carolina",45507,2328,9164,9317
1946,37113,0500000US37113,"Macon County, North Carolina",35285,1759,6590,10056
1947,37115,0500000US37115,"Madison County, North Carolina",21763,1030,3893,4860
1948,37117,0500000US37117,"Martin County, North Carolina",22671,1215,4587,5246
1949,37119,0500000US37119,"Mecklenburg County, North Carolina",1093901,72712,257713,122549
1950,37121,0500000US37121,"Mitchell County, North Carolina",15000,712,2740,3741
1951,37123,0500000US37123,"Montgomery County, North Carolina",27271,1448,6007,5597
1952,37125,0500000US37125,"Moore County, North Carolina",98682,5763,21026,23628
1953,37127,0500000US37127,"Nash County, North Carolina",94016,5188,20572,17426
1954,37129,0500000US37129,"New Hanover County, North Carolina",232274,11442,42800,41211
1955,37131,0500000US37131,"Northampton County, North Carolina",19676,905,3418,5090
1956,37133,0500000US37133,"Onslow County, North Carolina",197683,17315,48417,18266
1957,37135,0500000US37135,"Orange County, North Carolina",146027,6624,28705,20439
1958,37137,0500000US37137,"Pamlico County, North Carolina",12670,449,1879,3779
1959,37139,0500000US37139,"Pasquotank County, North Carolina",39639,2466,8822,6690
1960,37141,0500000US37141,"Pender County, North Carolina",62162,3540,13781,11190
1961,37143,0500000US37143,"Perquimans County, North Carolina",13422,605,2462,3603
1962,37145,0500000US37145,"Person County, North Carolina",39507,2128,8260,7725
1963,37147,0500000US37147,"Pitt County, North Carolina",179914,10303,38347,23789
1964,37149,0500000US37149,"Polk County, North Carolina",20611,761,3307,6408
1965,37151,0500000US37151,"Randolph County, North Carolina",143351,8084,32263,25440
1966,37153,0500000US37153,"Richmond County, North Carolina",44887,2687,10265,8056
1967,37155,0500000US37155,"Robeson County, North Carolina",131831,8725,32729,20065
1968,37157,0500000US37157,"Rockingham County, North Carolina",90690,4660,18387,18552
1969,37159,0500000US37159,"Rowan County, North Carolina",141262,8134,31407,24830
1970,37161,0500000US37161,"Rutherford County, North Carolina",66826,3412,13786,14421
1971,37163,0500000US37163,"Sampson County, North Carolina",63626,4103,15461,11336
1972,37165,0500000US37165,"Scotland County, North Carolina",34810,2210,7884,6369
1973,37167,0500000US37167,"Stanly County, North Carolina",62075,3606,13388,11733
1974,37169,0500000US37169,"Stokes County, North Carolina",45467,2041,8522,9668
1975,37171,0500000US37171,"Surry County, North Carolina",71948,3801,15195,14744
1976,37173,0500000US37173,"Swain County, North Carolina",14245,962,3148,2729
1977,37175,0500000US37175,"Transylvania County, North Carolina",34215,1406,5342,10445
1978,37177,0500000US37177,"Tyrrell County, North Carolina",4131,223,770,799
1979,37179,0500000US37179,"Union County, North Carolina",235908,13353,63295,29928
1980,37181,0500000US37181,"Vance County, North Carolina",44582,2752,10521,8244
1981,37183,0500000US37183,"Wake County, North Carolina",1092305,67753,261531,126886
1982,37185,0500000US37185,"Warren County, North Carolina",19807,946,3647,5032
1983,37187,0500000US37187,"Washington County, North Carolina",11859,614,2377,2889
1984,37189,0500000US37189,"Watauga County, North Carolina",55945,1852,7177,8853
1985,37191,0500000US37191,"Wayne County, North Carolina",123248,8174,29181,20266
1986,37193,0500000US37193,"Wilkes County, North Carolina",68557,3461,14043,14777
1987,37195,0500000US37195,"Wilson County, North Carolina",81455,4794,18681,14881
1988,37197,0500000US37197,"Yadkin County, North Carolina",37543,1952,7792,7566
1989,37199,0500000US37199,"Yancey County, North Carolina",17903,822,3269,4607
1990,38001,0500000US38001,"Adams County, North Dakota",2294,117,437,639
1991,38003,0500000US38003,"Barnes County, North Dakota",10542,555,2110,2401
1992,38005,0500000US38005,"Benson County, North Dakota",6962,766,2462,968
1993,38007,0500000US38007,"Billings County, North Dakota",919,69,187,206
1994,38009,0500000US38009,"Bottineau County, North Dakota",6411,348,1341,1529
1995,38011,0500000US38011,"Bowman County, North Dakota",3076,192,755,659
1996,38013,0500000US38013,"Burke County, North Dakota",2100,175,526,436
1997,38015,0500000US38015,"Burleigh County, North Dakota",95273,6551,22130,15315
1998,38017,0500000US38017,"Cass County, North Dakota",181516,12904,40855,21794
1999,38019,0500000US38019,"Cavalier County, North Dakota",3829,270,859,1032
2000,38021,0500000US38021,"Dickey County, North Dakota",4903,323,1206,1002
2001,38023,0500000US38023,"Divide County, North Dakota",2283,143,511,577
2002,38025,0500000US38025,"Dunn County, North Dakota",4332,326,1032,690
2003,38027,0500000US38027,"Eddy County, North Dakota",2313,163,545,532
2004,38029,0500000US38029,"Emmons County, North Dakota",3295,171,652,919
2005,38031,0500000US38031,"Foster County, North Dakota",3216,205,680,724
2006,38033,0500000US38033,"Golden Valley County, North Dakota",1769,107,394,432
2007,38035,0500000US38035,"Grand Forks County, North Dakota",70770,4914,14927,8977
2008,38037,0500000US38037,"Grant County, North Dakota",2374,148,488,710
2009,38039,0500000US38039,"Griggs County, North Dakota",2232,115,454,674
2010,38041,0500000US38041,"Hettinger County, North Dakota",2514,179,610,564
2011,38043,0500000US38043,"Kidder County, North Dakota",2450,149,516,600
2012,38045,0500000US38045,"LaMoure County, North Dakota",4062,228,871,1098
2013,38047,0500000US38047,"Logan County, North Dakota",1903,127,438,494
2014,38049,0500000US38049,"McHenry County, North Dakota",5816,359,1392,1187
2015,38051,0500000US38051,"McIntosh County, North Dakota",2585,121,483,793
2016,38053,0500000US38053,"McKenzie County, North Dakota",13632,1354,4292,1248
2017,38055,0500000US38055,"McLean County, North Dakota",9541,603,2070,2248
2018,38057,0500000US38057,"Mercer County, North Dakota",8267,518,1904,1592
2019,38059,0500000US38059,"Morton County, North Dakota",31095,2235,7192,5203
2020,38061,0500000US38061,"Mountrail County, North Dakota",10218,864,2743,1193
2021,38063,0500000US38063,"Nelson County, North Dakota",2869,148,554,772
2022,38065,0500000US38065,"Oliver County, North Dakota",1952,128,491,433
2023,38067,0500000US38067,"Pembina County, North Dakota",6947,395,1446,1607
2024,38069,0500000US38069,"Pierce County, North Dakota",4081,221,915,962
2025,38071,0500000US38071,"Ramsey County, North Dakota",11481,810,2719,2282
2026,38073,0500000US38073,"Ransom County, North Dakota",5237,320,1180,1081
2027,38075,0500000US38075,"Renville County, North Dakota",2374,144,538,482
2028,38077,0500000US38077,"Richland County, North Dakota",16239,1024,3559,2904
2029,38079,0500000US38079,"Rolette County, North Dakota",14301,1304,4857,1671
2030,38081,0500000US38081,"Sargent County, North Dakota",3870,221,803,872
2031,38083,0500000US38083,"Sheridan County, North Dakota",1349,76,256,437
2032,38085,0500000US38085,"Sioux County, North Dakota",4358,447,1553,353
2033,38087,0500000US38087,"Slope County, North Dakota",763,43,155,175
2034,38089,0500000US38089,"Stark County, North Dakota",30997,2679,8355,4204
2035,38091,0500000US38091,"Steele County, North Dakota",1903,136,414,459
2036,38093,0500000US38093,"Stutsman County, North Dakota",20917,1123,4190,3993
2037,38095,0500000US38095,"Towner County, North Dakota",2192,122,463,550
2038,38097,0500000US38097,"Traill County, North Dakota",8037,502,1836,1575
2039,38099,0500000US38099,"Walsh County, North Dakota",10667,721,2421,2262
2040,38101,0500000US38101,"Ward County, North Dakota",67744,5196,15964,8640
2041,38103,0500000US38103,"Wells County, North Dakota",3957,231,832,1099
2042,38105,0500000US38105,"Williams County, North Dakota",35350,3405,10135,3388
2043,39001,0500000US39001,"Adams County, Ohio",27724,1651,6591,4971
2044,39003,0500000US39003,"Allen County, Ohio",102663,6323,23667,18117
2045,39005,0500000US39005,"Ashland County, Ohio",53745,3108,12098,10056
2046,39007,0500000US39007,"Ashtabula County, Ohio",97493,5562,21521,18589
2047,39009,0500000US39009,"Athens County, Ohio",65818,2545,9568,8671
2048,39011,0500000US39011,"Auglaize County, Ohio",45804,2926,11046,8426
2049,39013,0500000US39013,"Belmont County, Ohio",67505,3242,12769,14072
2050,39015,0500000US39015,"Brown County, Ohio",43602,2506,9944,7862
2051,39017,0500000US39017,"Butler County, Ohio",382378,23019,89730,56176
2052,39019,0500000US39019,"Carroll County, Ohio",27081,1375,5695,5720
2053,39021,0500000US39021,"Champaign County, Ohio",38754,2051,8579,7033
2054,39023,0500000US39023,"Clark County, Ohio",134585,7930,30121,26122
2055,39025,0500000US39025,"Clermont County, Ohio",205466,11805,47330,33533
2056,39027,0500000US39027,"Clinton County, Ohio",42057,2516,9690,7176
2057,39029,0500000US39029,"Columbiana County, Ohio",102665,5280,20873,21050
2058,39031,0500000US39031,"Coshocton County, Ohio",36629,2363,8685,7131
2059,39033,0500000US39033,"Crawford County, Ohio",41550,2361,8968,8722
2060,39035,0500000US39035,"Cuyahoga County, Ohio",1243857,71339,257882,225983
2061,39037,0500000US39037,"Darke County, Ohio",51323,3144,12134,10078
2062,39039,0500000US39039,"Defiance County, Ohio",38165,2174,8733,7100
2063,39041,0500000US39041,"Delaware County, Ohio",204826,12440,53818,28062
2064,39043,0500000US39043,"Erie County, Ohio",74615,3940,15074,16340
2065,39045,0500000US39045,"Fairfield County, Ohio",155782,9272,37402,24635
2066,39047,0500000US39047,"Fayette County, Ohio",28666,1704,6693,5091
2067,39049,0500000US39049,"Franklin County, Ohio",1310300,92798,304643,157391
2068,39051,0500000US39051,"Fulton County, Ohio",42276,2537,9935,7511
2069,39053,0500000US39053,"Gallia County, Ohio",29979,1847,6797,5721
2070,39055,0500000US39055,"Geauga County, Ohio",94031,4962,21496,19159
2071,39057,0500000US39057,"Greene County, Ohio",167995,9512,34671,28829
2072,39059,0500000US39059,"Guernsey County, Ohio",39022,2284,8637,7625
2073,39061,0500000US39061,"Hamilton County, Ohio",816684,53083,187547,125251
2074,39063,0500000US39063,"Hancock County, Ohio",75930,4542,16855,13112
2075,39065,0500000US39065,"Hardin County, Ohio",31480,1947,7318,5053
2076,39067,0500000US39067,"Harrison County, Ohio",15174,813,3183,3227
2077,39069,0500000US39069,"Henry County, Ohio",27086,1547,6286,5055
2078,39071,0500000US39071,"Highland County, Ohio",43058,2743,10269,7955
2079,39073,0500000US39073,"Hocking County, Ohio",28385,1590,6248,5416
2080,39075,0500000US39075,"Holmes County, Ohio",43892,3569,13636,6019
2081,39077,0500000US39077,"Huron County, Ohio",58504,3799,14086,10030
2082,39079,0500000US39079,"Jackson County, Ohio",32384,2080,7652,5602
2083,39081,0500000US39081,"Jefferson County, Ohio",65767,3290,12596,14173
2084,39083,0500000US39083,"Knox County, Ohio",61893,3764,14061,11231
2085,39085,0500000US39085,"Lake County, Ohio",230514,11345,46209,46066
2086,39087,0500000US39087,"Lawrence County, Ohio",59866,3300,13009,11313
2087,39089,0500000US39089,"Licking County, Ohio",175769,10599,40733,28906
2088,39091,0500000US39091,"Logan County, Ohio",45358,2652,10420,8225
2089,39093,0500000US39093,"Lorain County, Ohio",309461,17335,68166,56629
2090,39095,0500000US39095,"Lucas County, Ohio",429899,27386,98562,70047
2091,39097,0500000US39097,"Madison County, Ohio",44413,2250,9117,6863
2092,39099,0500000US39099,"Mahoning County, Ohio",229642,12161,45992,48145
2093,39101,0500000US39101,"Marion County, Ohio",65256,3738,13671,11578
2094,39103,0500000US39103,"Medina County, Ohio",179146,9585,39987,31990
2095,39105,0500000US39105,"Meigs County, Ohio",23106,1215,4932,4590
2096,39107,0500000US39107,"Mercer County, Ohio",40959,3064,10531,7285
2097,39109,0500000US39109,"Miami County, Ohio",106222,6394,24389,19773
2098,39111,0500000US39111,"Monroe County, Ohio",13790,696,2796,3243
2099,39113,0500000US39113,"Montgomery County, Ohio",532331,32518,117543,95583
2100,39115,0500000US39115,"Morgan County, Ohio",14604,748,3060,3119
2101,39117,0500000US39117,"Morrow County, Ohio",35112,1869,8013,6055
2102,39119,0500000US39119,"Muskingum County, Ohio",86183,5190,19458,15381
2103,39121,0500000US39121,"Noble County, Ohio",14354,680,2634,3951
2104,39123,0500000US39123,"Ottawa County, Ohio",40769,1739,7572,10198
2105,39125,0500000US39125,"Paulding County, Ohio",18760,1082,4399,3485
2106,39127,0500000US39127,"Perry County, Ohio",36033,2177,8443,5942
2107,39129,0500000US39129,"Pickaway County, Ohio",58086,3128,12446,9115
2108,39131,0500000US39131,"Pike County, Ohio",28067,1727,6613,5009
2109,39133,0500000US39133,"Portage County, Ohio",162927,7492,30531,26794
2110,39135,0500000US39135,"Preble County, Ohio",40997,2206,9174,7893
2111,39137,0500000US39137,"Putnam County, Ohio",33780,2296,8607,5874
2112,39139,0500000US39139,"Richland County, Ohio",121099,6839,26163,23565
2113,39141,0500000US39141,"Ross County, Ohio",76931,4253,16271,12852
2114,39143,0500000US39143,"Sandusky County, Ohio",58799,3307,13119,11041
2115,39145,0500000US39145,"Scioto County, Ohio",75502,4367,16334,13792
2116,39147,0500000US39147,"Seneca County, Ohio",55207,2991,12101,10017
2117,39149,0500000US39149,"Shelby County, Ohio",48627,3129,12077,8041
2118,39151,0500000US39151,"Stark County, Ohio",371574,20919,79684,72293
2119,39153,0500000US39153,"Summit County, Ohio",541918,30222,113228,97232
2120,39155,0500000US39155,"Trumbull County, Ohio",198627,10545,40788,42931
2121,39157,0500000US39157,"Tuscarawas County, Ohio",92176,5702,21060,18075
2122,39159,0500000US39159,"Union County, Ohio",57835,3664,14311,7116
2123,39161,0500000US39161,"Van Wert County, Ohio",28281,1784,6591,5366
2124,39163,0500000US39163,"Vinton County, Ohio",13139,737,2876,2338
2125,39165,0500000US39165,"Warren County, Ohio",232173,13434,57270,33646
2126,39167,0500000US39167,"Washington County, Ohio",60155,2964,11844,12663
2127,39169,0500000US39169,"Wayne County, Ohio",115967,7597,28090,20727
2128,39171,0500000US39171,"Williams County, Ohio",36804,2177,8385,6928
2129,39173,0500000US39173,"Wood County, Ohio",130696,7065,26642,19998
